year	player	age	g	mp	per	ts	3par	ftr	orb	drb	trb	ast	stl	blk	tov	usg	ows	dws	ws	ws_48	obpm	dbpm	bpm	vorp	game_win	mvp_label
1986	Craig Ehlo	24	36	199	17.5	0.506	0.107	0.345	9.1	15.9	12.5	18.9	2.6	1.1	13.4	21.9	0.3	0.2	0.5	0.126	0.7	-0.2	0.6	0.1	51	0
1986	Granville Waiters	25	43	156	3.2	0.324	0.026	0.154	10.3	9.1	9.7	5.9	1.2	3.6	20.9	13.2	-0.3	0.1	-0.2	-0.051	-5.5	0.8	-4.7	-0.1	51	0
1986	Vern Fleming	23	80	2870	15.3	0.558	0.007	0.41	3.9	10.7	7.3	24.5	2.2	0.1	17	17.5	3.6	3.2	6.9	0.115	0.8	0.9	1.7	2.7	26	0
1986	Herb Williams	27	78	2770	17.9	0.533	0.009	0.316	6.8	20.9	13.9	9.7	0.9	3.8	12.6	24.6	2	4.2	6.2	0.107	-0.8	1.4	0.6	1.8	26	0
1986	Steve Stipanovich	25	79	2397	15.9	0.526	0.011	0.356	7.9	20.2	14.1	12.3	1.5	1.7	12.5	20	2.5	3.4	5.9	0.118	-0.3	1.5	1.3	2	26	0
1986	Wayman Tisdale	21	81	2277	14	0.539	0.002	0.234	9.2	18.6	13.9	5.4	0.7	1.1	14.5	23.3	0.7	2.6	3.2	0.068	-1.8	-1	-2.7	-0.4	26	0
1986	Clint Richardson	29	82	2224	12.2	0.496	0.012	0.2	3.4	8.8	6.1	23.2	1.2	0.2	14.5	17.3	1.2	1.9	3.1	0.067	-1.3	-0.6	-1.9	0.1	26	0
1986	Ron Anderson	27	60	1469	14.5	0.515	0.014	0.2	9.3	9	9.2	13.5	1.8	0.2	11.2	19	1.4	1.4	2.9	0.094	0.5	0.2	0.6	1	26	0
1986	Terence Stansbury	24	74	1331	9.5	0.499	0.12	0.299	2.4	8.9	5.7	21.3	2.1	0.3	21.8	19.7	-0.9	1.5	0.6	0.02	-2.7	-0.4	-3.1	-0.4	26	0
1986	Bill Garnett	25	80	1197	10.5	0.548	0.008	0.678	9.7	15.2	12.5	10.2	1.6	1.1	22.7	13.8	0.5	1.5	2	0.078	-1.9	1.3	-0.6	0.4	26	0
1986	Bill Martin	23	66	691	11.5	0.516	0.027	0.181	6.6	9.4	8	11.3	1.4	0.6	15.3	22.6	0	0.7	0.6	0.045	-2.2	-1.3	-3.5	-0.3	26	0
1986	Bryan Warrick	26	31	658	11.2	0.539	0.058	0.39	1.7	9.2	5.4	22.2	1.8	0.2	19.2	15.6	0.4	0.7	1	0.075	-2	-0.5	-2.5	-0.1	26	0
1986	Clark Kellogg	24	19	568	18.2	0.516	0.044	0.235	9.8	22.2	16.1	16	2.3	0.8	15.8	27.8	0	0.9	0.9	0.08	0.4	1.1	1.5	0.5	26	0
1986	Dwayne McClain	22	45	461	8.3	0.402	0.05	0.194	3.3	3.7	3.5	20.2	3.9	0.5	17	21	-0.9	0.6	-0.3	-0.026	-4.3	-0.1	-4.4	-0.3	26	0
1986	Stuart Gray	22	67	423	10.5	0.551	0	0.685	11.6	18.6	15.1	4.8	0.9	1.5	18.5	16.7	0.2	0.5	0.7	0.085	-2.9	-0.7	-3.6	-0.2	26	0
1986	Quinn Buckner	31	32	419	9.9	0.505	0.01	0.26	2.3	10.8	6.6	27.2	4.5	0.4	32.2	16.7	-0.6	0.7	0.2	0.02	-3.9	1.9	-2	0	26	0
1986	Marques Johnson	29	75	2605	18.9	0.555	0.012	0.326	6.5	11.2	8.8	17.5	1.9	1	11.8	24	4.8	1.1	5.9	0.108	2.5	-0.7	1.8	2.5	32	0
1986	Cedric Maxwell	30	76	2458	15.6	0.592	0.005	0.85	10.7	17.5	14	12	1.2	0.6	18.5	18.2	4.3	1.1	5.4	0.105	1.2	-0.1	1.1	1.9	32	0
1986	Norm Nixon	30	67	2138	15.7	0.493	0.131	0.176	2.3	7.1	4.7	40.3	1.8	0.1	16.1	22.2	1.7	0.3	2	0.046	1.3	-3.1	-1.8	0.1	32	0
1986	Benoit Benjamin	21	79	2088	16.1	0.551	0.005	0.464	8.4	23.6	15.9	5.4	1.4	5.3	15.4	18.1	1.7	2.3	4	0.093	-2	1.4	-0.6	0.7	32	0
1986	Kurt Nimphius	27	67	1946	12.8	0.556	0.003	0.375	7.2	15.2	11.2	3.5	0.7	2.6	12.9	17.1	1.9	0.8	2.7	0.066	-1.6	-0.9	-2.5	-0.3	32	0
1986	Rory White	26	75	1761	14	0.56	0.013	0.325	5.1	6.3	5.7	6.4	2	0.2	10.8	20	2.3	0.3	2.6	0.07	-0.2	-2	-2.2	-0.1	32	0
1986	Michael Cage	24	78	1566	12.3	0.518	0.007	0.408	11.7	17.8	14.7	7.1	1.9	1.2	17.4	15.6	0.7	1	1.7	0.052	-1.3	0.1	-1.2	0.3	32	0
1986	Franklin Edwards	26	73	1491	13.7	0.511	0.016	0.262	1.8	4.7	3.2	25.5	2.8	0.1	17.6	21	0.3	0.5	0.8	0.026	-1.5	-2.5	-4	-0.7	32	0
1986	Junior Bridgeman	32	58	1161	12	0.507	0.04	0.264	2.7	9.1	5.9	13.6	1.2	0.4	11.9	19.7	0.7	0.1	0.8	0.033	-1.8	-2.4	-4.1	-0.6	32	0
1986	Lancaster Gordon	23	60	704	7.8	0.422	0.081	0.162	3.7	7	5.3	12.7	2.2	0.8	14.4	24.6	-1.3	0.2	-1.1	-0.072	-4.4	-2.4	-6.8	-0.9	32	0
1986	Darnell Valentine	26	34	483	11.8	0.465	0.06	0.412	2.7	9.5	6.1	31	2.2	0.1	21	22.6	-0.3	0.2	-0.2	-0.017	-2.4	-2.4	-4.8	-0.3	32	0
1986	James Donaldson	28	14	441	12.7	0.623	0	0.833	6.9	26.2	16.4	3.6	0.5	3.5	24.9	13.9	0.2	0.4	0.6	0.064	-3.3	0.2	-3.1	-0.1	32	0
1986	Derek Smith	24	11	339	21.8	0.594	0.011	0.464	6.4	6.9	6.7	16.3	1.2	2.1	13.1	29.7	0.7	0.1	0.8	0.115	2.8	-2.5	0.3	0.2	32	0
1986	Jamaal Wilkes	32	13	195	10.2	0.488	0.046	0.415	7.3	9.2	8.2	10.6	1.7	0.6	17.2	19.1	0	0	0	0.005	-2.5	-1.6	-4.1	-0.1	32	0
1986	Jeff Cross	24	21	128	1.5	0.371	0	1.042	7.7	18.4	13	1	0.7	1.3	14.6	12.8	-0.2	0.1	-0.1	-0.038	-6.9	-2.6	-9.5	-0.2	32	0
1986	Jay Murphy	23	14	100	8.4	0.401	0.044	0.311	7.6	9	8.3	4.3	1.9	1.6	8.9	22.5	-0.1	0	-0.1	-0.044	-4.9	-2.7	-7.6	-0.1	32	0
1986	Jim Thomas	25	6	69	5.3	0.409	0	0.133	4.7	8.1	6.4	22.6	3.4	0.8	36.2	14.5	-0.2	0	-0.1	-0.081	-5.4	0.3	-5.1	-0.1	32	0
1986	Wallace Bryant	26	8	64	7.2	0.302	0	0.444	13.7	21	17.3	7.9	1.5	2.5	8.5	14.7	-0.1	0.1	0	-0.015	-4.6	0	-4.6	0	32	0
1986	Ozell Jones	25	3	18	-7.1	0	0	0	0	12.5	6.1	0	5.2	3	60	11.1	-0.1	0	-0.1	-0.249	-13.3	3.9	-9.4	0	32	0
1986	Kareem Abdul-Jabbar	38	79	2629	22.7	0.603	0.001	0.328	6	14.2	10.3	15.7	1.2	2.7	11.7	26.6	7.6	3.2	10.8	0.197	3.5	0.7	4.2	4.1	62	0
1986	Magic Johnson	26	72	2578	24	0.61	0.047	0.473	3.9	14.3	9.4	45.1	2	0.3	19.8	21.6	9	3.1	12.1	0.226	5.1	0.4	5.6	4.9	62	0
1986	James Worthy	24	75	2454	20.4	0.613	0.012	0.289	6.6	11.1	9	11.5	1.6	1.7	10.9	22.6	6.7	2.7	9.5	0.185	3.2	0.5	3.7	3.5	62	0
1986	Michael Cooper	29	82	2269	13.5	0.557	0.269	0.281	2.3	9.6	6.1	24.3	1.8	1	18.2	14.8	3.4	2.4	5.8	0.123	1	0.4	1.4	2	62	0
1986	Byron Scott	24	76	2190	15	0.55	0.062	0.178	3	6.6	4.9	10.2	1.8	0.4	9.4	21.7	3.2	2	5.2	0.113	0.6	-0.8	-0.2	1	62	0
1986	Maurice Lucas	33	77	1750	13.8	0.52	0.003	0.352	11.2	24.9	18.4	6	1.2	0.8	13.8	20.2	1.5	2.5	4	0.11	-1.4	-0.1	-1.5	0.2	62	0
1986	Kurt Rambis	27	74	1573	12.7	0.632	0	0.454	11.8	24.9	18.7	5.1	2	1.2	23.1	10.8	1.7	2.6	4.3	0.131	0	2.1	2.2	1.6	62	0
1986	A.C. Green	22	82	1542	11.8	0.564	0.015	0.43	12.4	15.5	14	4.2	1.5	1.7	17.7	14.7	1.4	2	3.3	0.103	-0.3	0.8	0.5	1	62	0
1986	Mike McGee	26	71	1213	12.4	0.513	0.21	0.118	5	8	6.6	9	2	0.3	10.9	21.3	0.7	1.2	1.9	0.075	-0.1	-1	-1.1	0.3	62	0
1986	Mitch Kupchak	31	55	783	10.7	0.542	0.004	0.436	10.5	16.9	13.8	2.7	0.7	0.5	17.3	19.1	0.3	0.8	1.1	0.069	-2.5	-1.8	-4.4	-0.5	62	0
1986	Larry Spriggs	26	43	471	10.5	0.501	0.005	0.255	7.1	12.2	9.8	13.3	1.8	1.1	20.2	22.9	-0.3	0.6	0.3	0.027	-2.6	0	-2.6	-0.1	62	0
1986	Ronnie Lester	27	27	222	6.7	0.555	0.058	0.365	0	4.9	2.6	28.6	1.9	0.7	41	18.6	-0.4	0.2	-0.2	-0.05	-5.9	-2.1	-8	-0.3	62	0
1986	Petur Gudmundsson	27	8	128	13.9	0.593	0	0.73	15.8	17.8	16.9	2.9	1.1	1.7	18.4	18.9	0.2	0.2	0.3	0.13	-0.5	-1	-1.6	0	62	0
1986	Chuck Nevitt	26	4	25	5.4	0.367	0	0.545	14.3	17.3	15.9	9.4	3.7	4.4	26.8	30.1	-0.1	0.1	-0.1	-0.137	-8.1	2.8	-5.3	0	62	0
1986	Jerome Henderson	26	1	3	37.7	0.667	0	0	0	36.1	18.9	0	0	0	0	40.3	0	0	0	0.349	0.5	-12.3	-11.9	0	62	0
1986	Paul Pressey	27	80	2704	18.6	0.564	0.052	0.465	5.3	11.1	8.2	30.4	2.9	1.5	19.1	18.6	5.1	4.7	9.8	0.174	2.7	2.4	5.1	4.9	57	0
1986	Terry Cummings	24	82	2669	18.2	0.503	0.001	0.281	9.4	19.5	14.5	11.1	2.1	1.1	10.6	27.2	2.5	4.9	7.4	0.133	0.4	1	1.4	2.3	57	0
1986	Sidney Moncrief	28	73	2567	20	0.604	0.107	0.603	5	9.4	7.3	19.2	1.9	0.4	12.5	21.8	8.3	3.4	11.7	0.219	4.3	0.5	4.8	4.4	57	0
1986	Ricky Pierce	26	81	2147	16.6	0.603	0.029	0.388	4.9	7	6	11.6	1.8	0.2	10.3	19.5	5.7	2.6	8.3	0.186	2.4	-0.2	2.2	2.3	57	0
1986	Alton Lister	27	81	1812	16.4	0.573	0.003	0.461	12.4	23.9	18.2	7.6	1.3	4.6	18.8	18.9	1.6	3.8	5.5	0.144	-0.3	2.8	2.5	2.1	57	0
1986	Randy Breuer	25	82	1792	14.1	0.521	0.002	0.347	10	18.4	14.3	8.4	1.3	3.8	15.7	17.5	1.2	3.3	4.5	0.12	-1	2.5	1.5	1.6	57	0
1986	Craig Hodges	25	66	1739	13.9	0.591	0.285	0.151	2.5	5	3.8	17.7	2	0.1	12.8	16	3.3	2	5.3	0.147	2.2	-0.5	1.7	1.6	57	0
1986	Kenny Fields	23	78	1120	13.3	0.547	0.01	0.332	5.9	14.2	10.1	9.7	2.1	0.8	14.4	19.1	1	1.8	2.8	0.12	-0.8	0.6	-0.2	0.5	57	0
1986	Charles Davis	27	57	873	13.9	0.512	0.06	0.189	7.7	13.9	10.9	9.1	1.4	0.5	10.4	22.1	0.8	1.2	2.1	0.114	-0.4	-0.8	-1.2	0.2	57	0
1986	Jeff Lamp	26	44	701	12.2	0.509	0.053	0.263	5.5	13.7	9.6	12.1	1.3	0.3	10	17.2	0.8	1	1.8	0.124	-0.6	-0.1	-0.6	0.2	57	0
1986	Mike Glenn	30	38	573	12	0.555	0	0.258	0.8	10.2	5.5	9.1	0.7	0.3	7.8	16.1	0.9	0.6	1.5	0.128	-1.4	-1.3	-2.7	-0.1	57	0
1986	Paul Mokeski	29	45	521	7.9	0.464	0	0.245	7.8	21.8	14.9	7.2	0.5	0.7	14	13.8	0.1	0.8	0.9	0.079	-3.1	0.2	-3	-0.1	57	0
1986	Jerry Reynolds	23	55	508	15.2	0.489	0.012	0.642	8.2	9.3	8.8	22.1	4	2.2	20	20.5	0	1	1	0.096	-0.4	2.7	2.3	0.6	57	0
1986	Earl Jones	25	12	43	2	0.472	0	0.333	10.5	15.4	13	11.7	0	1.4	33.7	19.4	-0.1	0.1	0	-0.055	-5.5	0	-5.5	0	57	0
1986	Bryan Warrick	26	5	27	8.4	0.479	0.2	0.1	0	12.3	6.2	29.2	3.5	0	32.4	23	-0.1	0	0	-0.038	-4.7	0.1	-4.6	0	57	0
1986	Derrick Rowland	26	2	9	7	0.387	0	0.667	0	12.3	6.2	13.9	0	0	0	17.3	0	0	0	0.048	-4.5	-2.8	-7.2	0	57	0
1986	Buck Williams	25	82	3070	15.1	0.565	0.002	0.465	12	24.1	18	5.8	1.1	1.8	17.5	18.1	2.8	4	6.8	0.106	-0.3	1.2	0.8	2.2	39	0
1986	Mike Gminski	26	81	2525	19	0.594	0.001	0.414	9.1	20.6	14.8	7.5	1	1.6	11.1	19.9	6.3	2.9	9.2	0.175	1.2	0.1	1.3	2.1	39	0
1986	Otis Birdsong	30	77	2395	13.4	0.529	0.021	0.199	4.1	5.4	4.7	16.3	1.6	0.4	13.5	22.1	1.4	1.8	3.2	0.064	0	-1	-1.1	0.6	39	0
1986	Albert King	26	73	1998	13.3	0.498	0.024	0.211	6.5	14.1	10.3	13.4	1.3	0.7	14.7	24.6	0	1.9	1.9	0.045	-1.3	-0.4	-1.8	0.1	39	0
1986	Darwin Cook	27	79	1965	13.1	0.465	0.085	0.177	2.9	7.2	5	26.1	3.7	0.7	16.3	16.4	0.5	2.6	3	0.074	-1	0.9	-0.1	1	39	0
1986	Micheal Ray Richardson	30	47	1604	16.9	0.498	0.041	0.271	5.4	12.1	8.7	29.8	3.6	0.4	16.9	22.1	1	2.3	3.3	0.099	1.5	1.8	3.3	2.1	39	0
1986	Mickey Johnson	33	79	1574	11.8	0.505	0.047	0.46	6.9	16.7	11.8	18.1	2	0.9	21.3	19.6	-0.1	1.9	1.8	0.055	-1.6	1.1	-0.5	0.6	39	0
1986	Kelvin Ransey	27	79	1504	11.8	0.514	0.048	0.293	2.5	6.1	4.3	22.6	1.6	0.2	16.7	18.1	0.9	1.1	2	0.063	-1.5	-1.6	-3.2	-0.4	39	0
1986	Darryl Dawkins	29	51	1207	19.5	0.68	0.002	0.673	7.9	15.5	11.6	9.7	0.6	2.8	17.8	23	3.1	1.3	4.4	0.175	1.9	-0.3	1.6	1.1	39	0
1986	Mike O'Koren	27	67	1031	9.9	0.496	0.08	0.116	3.6	11.1	7.3	15.5	1.3	0.5	13.3	15.8	0.4	0.9	1.2	0.057	-1.9	-0.6	-2.5	-0.1	39	0
1986	Jeff Turner	23	53	650	8.4	0.55	0.006	0.456	7.7	15.9	11.8	2.8	1.5	0.3	19.3	15.6	0.1	0.7	0.8	0.057	-3.3	-1	-4.3	-0.4	39	0
1986	Bobby Cattage	27	29	185	9.8	0.449	0.06	0.53	9	11.6	10.3	2.9	1.5	0	11.3	24.9	-0.1	0.2	0.1	0.025	-4.4	-3.5	-8	-0.3	39	0
1986	Ray Williams	31	5	63	7.8	0.419	0.063	0.438	5.3	1.8	3.6	19.4	3.7	0	19.1	29.9	-0.1	0.1	-0.1	-0.06	-4.3	-1.7	-6	-0.1	39	0
1986	Rod Higgins	26	2	29	-0.2	0.188	0.125	0	11.5	19.4	15.5	4.4	1.6	8	11.1	24.8	-0.2	0.1	-0.1	-0.21	-11.5	1.5	-10	-0.1	39	0
1986	Yvon Joseph	28	1	5	12.8	1.136			0	0	0	0	0	0	0	7	0	0	0	0.309	2.2	-3.7	-1.5	0	39	0
1986	Rory Sparrow	27	74	2344	13	0.511	0.028	0.176	2.3	6.1	4.1	30	1.8	0.4	16.5	16.7	1.5	2.2	3.7	0.077	-1	-0.5	-1.5	0.3	23	0
1986	Louis Orr	27	74	2237	12.4	0.509	0.005	0.375	5.9	10	7.9	11.9	1.3	0.7	12	18.4	1.5	2.3	3.7	0.08	-1	0.7	-0.4	0.9	23	0
1986	Gerald Wilkins	22	81	2025	12.2	0.488	0.027	0.254	4.9	6.8	5.8	13.2	1.6	0.3	13.1	24.7	-1.2	1.9	0.7	0.018	-1.7	-0.8	-2.5	-0.3	23	0
1986	Darrell Walker	24	81	2023	14	0.479	0.013	0.368	5.3	7	6.2	25.3	3.5	1.1	18	22.1	-0.9	3	2.1	0.05	-0.9	1.7	0.9	1.5	23	0
1986	Trent Tucker	26	77	1788	14.6	0.522	0.123	0.135	4.2	6.6	5.3	17.2	1.8	0.3	8.2	20	2.3	1.7	4	0.107	0.8	-0.6	0.2	1	23	0
1986	Patrick Ewing	23	50	1771	17.4	0.526	0.006	0.376	7.6	21.9	14.4	9.6	1.5	3.6	15.3	26.5	0	3.1	3.1	0.084	-1.3	2	0.7	1.2	23	0
1986	Ken Bannister	25	70	1405	10.4	0.511	0.002	0.52	6.8	19.7	13	4.6	1.5	1.1	18	21.4	-1.3	2	0.7	0.025	-4.3	0	-4.3	-0.8	23	0
1986	Ernie Grunfeld	30	76	1402	9.8	0.512	0.172	0.304	3.2	13.9	8.3	11.9	1.4	0.6	11	13.5	1	1.6	2.7	0.091	-2	0.7	-1.3	0.2	23	0
1986	Bob Thornton	23	71	1323	6.9	0.487	0	0.591	9.2	15.9	12.4	4.5	1.1	0.3	19.4	13.6	-0.6	1.6	0.9	0.034	-3.8	0.5	-3.3	-0.4	23	0
1986	James Bailey	28	48	1245	12.6	0.516	0.009	0.377	8.8	22.1	15.2	6.1	1.3	2	16.1	20.7	0	2	1.9	0.075	-2.9	1	-1.9	0	23	0
1986	Pat Cummings	29	31	1007	14	0.519	0.005	0.341	9.9	22.2	15.7	7.5	1.3	0.7	15.6	23.1	0	1.5	1.5	0.07	-1.8	0.4	-1.4	0.2	23	0
1986	Chris McNealy	24	30	627	13.7	0.519	0	0.326	10.7	26.7	18.3	9.3	3	1.2	17.5	13.3	0.3	1.3	1.6	0.122	-1.8	3.4	1.6	0.6	23	0
1986	Fred Cofield	24	45	469	7.9	0.428	0.082	0.109	1.4	10.1	5.5	26.6	2.1	0.4	20.3	21.6	-0.9	0.6	-0.4	-0.039	-4.6	-0.8	-5.4	-0.4	23	0
1986	Ken Green	26	7	72	19.3	0.501	0	0.333	18	24.7	21.2	4.4	2.7	0	3.1	18.6	0.1	0.1	0.3	0.184	0	-0.7	-0.7	0	23	0
1986	Bill Cartwright	28	2	36	8.9	0.526	0	1.429	6	26.4	15.7	18.9	1.4	1.7	34.5	20.2	-0.1	0.1	0	-0.016	-5.9	2	-4	0	23	0
1986	Butch Carter	27	5	31	-5.4	0.296	0.125	0.125	7	3.8	5.5	12.8	1.6	0	41.6	19.5	-0.2	0	-0.2	-0.252	-10.3	0.2	-10.1	-0.1	23	0
1986	Maurice Cheeks	29	82	3270	17.9	0.597	0.019	0.367	1.9	6.1	4	32.3	3	0.5	18.3	16	7.2	3.4	10.6	0.155	2.2	-0.2	1.9	3.2	54	0
1986	Charles Barkley	22	80	2952	22.4	0.619	0.072	0.555	13.4	25.4	19.4	16	2.8	2.4	21.3	22.4	5.4	5.5	10.8	0.176	4.1	3.5	7.6	7.1	54	0
1986	Moses Malone	30	74	2706	20.6	0.553	0.001	0.629	14	22	18	5.1	1.2	1.5	14.1	27.6	5.5	3.4	8.9	0.157	0.6	-1.2	-0.6	1	54	0
1986	Julius Erving	35	74	2474	17.4	0.537	0.029	0.339	7.7	9.1	8.4	15.4	2.2	1.9	14.6	23.8	3.3	2.6	5.9	0.114	1.6	0.8	2.4	2.7	54	0
1986	Sedale Threatt	24	70	1754	11.1	0.481	0.035	0.132	1.3	6.4	3.9	16	2.5	0.2	12.4	18.9	0.5	1.6	2.1	0.056	-1.6	-0.7	-2.3	-0.2	54	0
1986	Bobby Jones	34	70	1519	11.8	0.612	0.003	0.429	3.6	8.8	6.2	11.2	1.5	1.9	18.3	13	1.9	1.4	3.2	0.102	-0.5	0.6	0.1	0.8	54	0
1986	Terry Catledge	22	64	1092	12.6	0.502	0.009	0.323	11	16.9	13.9	2.8	1.4	0.4	12.3	20.7	0.6	1.1	1.7	0.074	-2.3	-2.2	-4.5	-0.7	54	0
1986	Clemon Johnson	29	75	1069	10.4	0.505	0	0.363	11.1	15.6	13.3	1.8	1	3.3	12.8	11.2	0.7	1.2	2	0.088	-2.3	0.3	-2	0	54	0
1986	Perry Moss	27	60	852	8.6	0.458	0.105	0.31	3.3	8.5	5.9	13.9	2.8	0.8	18.3	15.7	-0.4	1	0.6	0.033	-2.6	0.4	-2.2	0	54	0
1986	Bob McAdoo	34	29	609	12.2	0.513	0	0.323	4.6	14.3	9.5	8.5	0.8	1.7	14.6	22.2	0.2	0.5	0.7	0.056	-2.6	-1.1	-3.7	-0.3	54	0
1986	Leon Wood	23	29	455	13.5	0.51	0.213	0.25	2.2	4.4	3.3	22.3	1.5	0	4.4	14	1	0.3	1.3	0.137	0.6	-2.8	-2.2	0	54	0
1986	Paul Thompson	24	23	432	9.3	0.42	0.062	0.222	7	9.3	8.2	7.9	1.7	2.2	12.3	22.6	-0.4	0.4	0.1	0.008	-3.5	-0.6	-4.1	-0.2	54	0
1986	Greg Stokes	22	31	350	10.6	0.491	0.008	0.176	8.6	9.6	9.1	6.9	1.9	1.8	12.9	16.9	0.1	0.4	0.5	0.068	-1.7	-0.1	-1.8	0	54	0
1986	Kenny Green	21	21	232	6	0.455	0	0.253	4.8	12	8.4	3.7	0.2	0.5	15.1	20.7	-0.3	0.1	-0.1	-0.026	-5.5	-3.1	-8.6	-0.4	54	0
1986	Andrew Toney	28	6	84	2.1	0.316	0.056	0.222	2.7	4	3.3	19.5	1.1	0	15	22.3	-0.3	0	-0.2	-0.128	-6.6	-3.4	-10	-0.2	54	0
1986	Butch Carter	27	4	36	2.2	0.402	0	0.375	0	3.1	1.6	3.8	0	0	5.1	22	0	0	0	-0.016	-6.5	-5.2	-11.7	-0.1	54	0
1986	Voise Winters	23	4	17	-5.6	0.231	0.077	0	6.6	13.1	9.9	0	2.8	0	13.3	35.5	-0.1	0	-0.1	-0.355	-16.4	-6.4	-22.9	-0.1	54	0
1986	Michael Young	25	2	2	-32.2	0	0	0	0	0	0	0	0	0	0	40.3	0	0	0	-0.818	-29	-10	-39	0	54	0
1986	Jay Humphries	23	82	2733	12.6	0.534	0.039	0.35	2.5	8.2	5.5	25.3	2.2	0.2	18.3	15.1	2.4	2.4	4.8	0.084	-0.8	0	-0.8	0.8	32	0
1986	Larry Nance	26	73	2484	20.5	0.616	0.008	0.444	8.2	20	14.3	14.8	1.3	2.9	14.9	22.6	5.3	3.2	8.4	0.163	2.2	1.5	3.6	3.5	32	0
1986	Walter Davis	31	70	2239	18.1	0.536	0.059	0.237	2.9	7.4	5.2	26.5	2	0.1	13.4	29.2	2.5	1.7	4.2	0.091	1.6	-1.9	-0.3	1	32	0
1986	Alvan Adams	31	78	2005	15.3	0.547	0.003	0.299	8.9	18.1	13.7	22.5	2.4	1.3	21.1	19.4	1.2	2.7	3.9	0.094	0.2	2.1	2.3	2.2	32	0
1986	Mike Sanders	25	82	1644	16	0.573	0.022	0.38	7.6	11.4	9.6	13.5	2.1	1.1	15.3	22.6	2.2	1.7	3.9	0.115	0.3	-0.2	0.1	0.9	32	0
1986	Ed Pinckney	22	80	1602	12.8	0.599	0.004	0.556	7.1	14.7	11.1	7.7	2	1.3	20.6	17.8	0.8	1.8	2.7	0.08	-1.6	0.6	-1.1	0.4	32	0
1986	James Edwards	30	52	1314	16.7	0.589	0	0.514	7.2	18.7	13.2	8.7	0.8	1.2	15.1	25.7	1.7	1.3	3	0.11	-0.7	-1.4	-2.1	0	32	0
1986	Bernard Thompson	23	61	1281	11.8	0.552	0.005	0.393	5.4	7.2	6.3	14	1.8	0.4	16.1	17.4	1.2	1	2.1	0.08	-1.1	-0.6	-1.7	0.1	32	0
1986	Charles Pittman	27	69	1132	10.3	0.63	0	0.647	10.5	14.3	12.5	6.6	1.5	1.1	27.6	13.6	0.4	1.1	1.5	0.065	-1.7	0.6	-1.1	0.2	32	0
1986	Georgi Glouchkov	26	49	772	5.7	0.455	0.005	0.584	4.8	18.9	12.1	5.3	1.5	1.8	22.4	17.5	-1.4	0.9	-0.5	-0.029	-6.4	0.3	-6.1	-0.8	32	0
1986	Charles Jones	24	43	742	10	0.483	0.006	0.598	10.5	19.1	15	8.9	2	1.9	21.6	14.2	-0.3	1	0.6	0.042	-3	1.8	-1.2	0.2	32	0
1986	Rod Foster	25	48	704	6.6	0.435	0.147	0.147	1.5	7.7	4.7	22.4	1.4	0.1	20.8	16.6	-0.8	0.5	-0.3	-0.02	-4.5	-1.8	-6.3	-0.8	32	0
1986	Rick Robey	30	46	629	5.7	0.417	0.016	0.251	7.6	19	13.5	11.9	1.4	0.4	23.7	17.6	-1.2	0.7	-0.6	-0.042	-5.4	0.3	-5.2	-0.5	32	0
1986	Sedric Toney	23	10	206	8.8	0.519	0.169	0.508	1.7	10.7	6.4	16.6	1.1	0	20.8	17.6	-0.1	0.1	0.1	0.018	-3.2	-1.5	-4.7	-0.1	32	0
1986	Nick Vanos	22	11	202	3.4	0.329	0	0.319	12.5	21.3	17.1	10.2	0.5	1.4	19.6	20.2	-0.6	0.2	-0.4	-0.106	-6.8	-0.2	-6.9	-0.3	32	0
1986	Mike Holton	24	4	65	-0.3	0.265	0.1	0.3	1.8	3.4	2.7	13	1.4	0	15	16.3	-0.2	0	-0.2	-0.126	-8.1	-2.2	-10.2	-0.1	32	0
1986	Devin Durrant	25	4	51	4.9	0.373	0	0.19	4.7	13	9	13.4	2.7	0	14.9	20.9	-0.1	0.1	-0.1	-0.065	-5.9	-0.5	-6.4	-0.1	32	0
1986	Kiki Vandeweghe	27	79	2791	19.7	0.614	0.006	0.452	3.7	5	4.4	10.3	0.9	0.3	10	25.1	9	0.9	9.9	0.169	2.6	-2.7	-0.1	1.4	40	0
1986	Clyde Drexler	23	75	2576	19.8	0.53	0.053	0.334	7.5	11	9.3	33.3	3.5	1	17.7	24.4	3.5	3.1	6.7	0.124	3.4	1.6	5	4.5	40	0
1986	Mychal Thompson	31	82	2569	13.7	0.525	0	0.306	8	18.9	13.4	9.6	1.4	0.8	14.6	20.7	1.3	2.4	3.7	0.068	-1	0.1	-0.9	0.7	40	0
1986	Jim Paxson	28	75	1931	15.9	0.545	0.078	0.308	2.5	6.2	4.3	20.1	2.2	0.1	11.1	20.7	3.5	1.3	4.8	0.12	0.9	-1.7	-0.8	0.6	40	0
1986	Steve Colter	23	81	1868	12.7	0.528	0.139	0.275	2.5	8.3	5.4	18	2.8	0.3	14.7	16.6	1.6	1.7	3.3	0.085	-0.3	-0.2	-0.5	0.7	40	0
1986	Kenny Carr	30	55	1557	13.3	0.546	0.009	0.466	10.6	25.2	17.9	5.9	1.1	1.1	15.9	17	1.3	1.7	3.1	0.095	-1.3	0	-1.3	0.3	40	0
1986	Caldwell Jones	35	80	1437	9.7	0.588	0.028	0.591	8.3	19.8	14	6.3	1.2	2.4	24.2	11.6	0.8	1.6	2.3	0.078	-2.1	1.2	-0.9	0.4	40	0
