year	player	age	mp	per	ts	3par	ftr	orb	drb	trb	ast	stl	blk	tov	usg	column_s	ows	dws	ws	ws_48	obpm	dbpm	bpm	vorp	game_win	mvp_label
2018	Jonas Valanciunas	25	77	1727	22.5	0.628	0.108	0.307	12.1	30.3	21.4	7.5	0.8	3.2	12.9	22.7	4.6	3	7.6	0.21	0.7	0.8	1.5	1.5	62	0
2018	Pascal Siakam	23	81	1679	14.5	0.549	0.265	0.175	5.4	18.6	12.1	13.5	1.8	2	11.1	15.7	2.1	2.5	4.7	0.133	0	2.2	2.1	1.7	62	0
2018	Norman Powell	24	70	1062	8.5	0.492	0.497	0.104	1.5	10.9	6.3	11.8	1.7	1.2	14.4	18.9	-0.6	1.2	0.6	0.027	-2.5	-0.4	-2.8	-0.2	62	0
2018	Jakob Poeltl	22	82	1524	17.5	0.662	0.005	0.263	12.4	16.4	14.4	5.4	1.3	5.2	16.6	14.8	3.1	2.4	5.6	0.175	0.4	2.9	3.3	2	62	0
2018	Lucas Nogueira	25	49	418	17.3	0.661	0.238	0.35	4.9	18.1	11.7	7.2	2.7	8.2	14.8	11.4	0.7	1	1.6	0.188	-0.7	6.2	5.4	0.8	62	0
2018	Malcolm Miller	24	15	126	8.9	0.638	0.75	0.143	3.6	9.6	6.7	3.2	0.4	1.3	14.4	12.1	0.1	0.1	0.2	0.087	-0.5	-1.5	-2	0	62	0
2018	C.J. Miles	30	70	1337	13	0.545	0.758	0.162	1.5	11	6.4	6	1.4	1.3	5.7	22.3	1.4	1.5	2.9	0.103	1.7	-2.2	-0.5	0.5	62	0
2018	Alfonzo McKinnie	25	14	53	10.1	0.643	0.6	0.2	2.2	12.4	7.4	2.7	0.9	1.5	15.5	16	0	0.1	0.1	0.084	-1.3	-1.8	-3.1	0	62	0
2018	Kyle Lowry	31	78	2510	19.5	0.598	0.631	0.276	3	16.1	9.7	30.9	1.7	0.6	14.7	21.7	7	3.1	10.2	0.194	5.4	0.5	5.9	5	62	0
2018	Serge Ibaka	28	76	2093	14.7	0.574	0.379	0.151	4.3	21	12.8	4.4	0.7	3.8	9.7	19.4	2.1	3	5.1	0.117	-0.8	0.6	-0.2	1	62	0
2018	DeMar DeRozan	28	80	2711	21	0.555	0.203	0.396	2.5	10.4	6.5	25	1.5	0.6	9.5	29.6	6.8	2.8	9.6	0.17	2.7	-0.9	1.8	2.6	62	0
2018	Lorenzo Brown	27	14	139	8.2	0.459	0.353	0.059	0.8	11.1	6	12.4	1.8	0	7.9	11.9	0	0.1	0.2	0.06	-2.8	-0.2	-3	0	62	0
2018	OG Anunoby	20	74	1481	10	0.587	0.569	0.179	3.4	10.4	7	5	1.7	0.8	10.8	12.4	1.4	1.6	3	0.098	0.2	0.4	0.6	1	62	0
2018	Tyler Zeller	28	66	1109	16	0.598	0.084	0.237	11	19.4	15.2	6.7	0.7	2.5	11.3	16.4	2	0.9	2.9	0.126	-1.1	-0.5	-1.6	0.1	62	0
2018	Brandan Wright	30	28	381	19	0.596	0	0.324	9.8	19.3	14.4	5.6	1.7	6.4	6.4	14.7	0.8	0.5	1.3	0.163	-1.3	2.2	0.9	0.3	62	0
2018	Troy Williams	23	21	307	15.1	0.544	0.349	0.275	8	14.8	11.4	7.7	3.2	1.1	13.5	20.1	0.2	0.4	0.5	0.085	-0.1	0.2	0	0.2	62	0
2018	Briante Weber	25	18	237	10.1	0.527	0.256	0.233	3.8	13.1	8.4	13.1	3.8	1.9	24	11.7	0	0.4	0.4	0.072	-3.2	2.9	-0.4	0.1	62	0
2018	Dwyane Wade	36	67	1536	15	0.5	0.163	0.277	3.7	14.6	9.2	23.5	2	2.6	15.5	26.2	-0.4	1.6	1.1	0.036	-2.4	0.3	-2.1	0	62	0
2018	Noah Vonleh	22	54	875	12.8	0.509	0.282	0.248	8.5	30.2	19.2	5.7	1.1	1.6	10.7	14.5	0.5	1.2	1.6	0.09	-3.4	0.3	-3.1	-0.2	62	0
2018	Rashad Vaughn	21	28	212	9.3	0.546	0.661	0.107	1.6	9.8	5.7	8.7	1.2	1.2	9.3	13.7	0.1	0.1	0.2	0.05	-1.9	-2.8	-4.7	-0.1	62	0
2018	Isaiah Thomas	28	32	862	12.6	0.508	0.447	0.311	2.2	6.3	4.2	27.1	0.8	0.3	16.6	28.8	-0.1	0.3	0.2	0.009	-0.9	-4.3	-5.2	-0.7	62	0
2018	Nik Stauskas	24	41	523	9	0.543	0.649	0.188	0.8	12.3	6.5	11.1	0.8	0.6	13.5	15.9	0.1	0.3	0.3	0.031	-2.1	-1.8	-4	-0.3	62	0
2018	Ramon Sessions	31	28	392	11.2	0.479	0.222	0.487	1.7	9.1	5.4	27.2	1.8	0.4	17.4	19.3	0.1	0.3	0.3	0.039	-3	-2.2	-5.2	-0.3	62	0
2018	Derrick Rose	29	25	420	11.5	0.507	0.161	0.247	3.5	5.8	4.7	13.6	0.8	0.8	14.5	25.4	-0.2	0.1	-0.2	-0.018	-3.8	-3.9	-7.8	-0.6	62	0
2018	Malachi Richardson	22	26	324	5.9	0.446	0.444	0.244	1.7	10.6	6	5.6	1.6	0.3	9.1	15.2	-0.2	0.1	-0.1	-0.015	-4.3	-2.1	-6.4	-0.4	62	0
2018	Willie Reed	27	42	428	19.2	0.671	0.017	0.455	9.1	21.8	15.5	3.6	1	4.3	11.6	16.6	1	0.5	1.5	0.172	-0.8	-0.1	-0.9	0.1	62	0
2018	Gary Payton	25	23	221	9.8	0.443	0.338	0.122	6.5	15.5	11	13.7	1.5	1.1	8.2	16.8	0	0.2	0.2	0.041	-2.7	-0.9	-3.6	-0.1	62	0
2018	Elfrid Payton	23	63	1808	16.5	0.538	0.138	0.252	3.8	12.8	8.2	34.9	2.2	1	18.5	21.9	1.4	1.4	2.8	0.075	0.1	0	0.1	1	62	0
2018	Georgios Papagiannis	20	17	122	12.2	0.429	0	0	11.6	23.4	17.2	11.2	1.6	4.7	16	18.4	-0.1	0.1	0	0.005	-5.5	1.8	-3.7	-0.1	62	0
2018	Jahlil Okafor	22	28	353	15.3	0.584	0.029	0.21	6.3	19.4	12.8	5.9	0.4	3.9	12.2	21	0.3	0.3	0.6	0.083	-3.7	-0.8	-4.5	-0.2	62	0
2018	Jameer Nelson	35	50	1013	8.1	0.489	0.508	0.082	1.4	9.5	5.6	22.8	1.3	0.3	21	13.7	-0.1	0.7	0.6	0.028	-2.6	-1.5	-4	-0.5	62	0
2018	Larry Nance	25	66	1421	20.2	0.605	0.029	0.332	12.4	22	17.3	8.6	3	2.2	9.7	15.9	3.5	2.3	5.8	0.196	0.9	2.4	3.3	1.9	62	0
2018	Shabazz Muhammad	25	43	418	15.4	0.51	0.144	0.266	6.3	14.8	10.6	5.7	1.1	0.6	2.8	23	0.5	0.2	0.7	0.081	-1.8	-4.1	-5.9	-0.4	62	0
2018	Emmanuel Mudiay	21	64	1245	11.5	0.474	0.281	0.245	2.3	11.3	6.8	24.5	1.6	0.8	16.2	24.4	-0.8	0.7	0	-0.002	-2.6	-2.1	-4.7	-0.9	62	0
2018	Greg Monroe	27	51	1040	21.2	0.598	0	0.308	11.4	25.2	18.3	18.7	2.1	1.8	17.7	22.4	1.8	1.6	3.4	0.155	0.1	2.3	2.4	1.2	62	0
2018	Nikola Mirotic	26	55	1494	18.7	0.577	0.523	0.2	4.3	24.9	14.6	8.6	1.4	2.2	7.7	23.4	2.2	1.8	4	0.128	1.4	-0.7	0.6	1	62	0
2018	Doug McDermott	26	81	1768	10.4	0.579	0.425	0.159	2.5	10.2	6.3	6.5	0.5	0.8	9.3	15	1.7	0.6	2.3	0.063	-0.7	-1.7	-2.4	-0.2	62	0
2018	Boban Marjanovic	29	39	337	26	0.616	0	0.655	15.7	31.4	23.5	11.2	1.5	2.8	15.9	29.4	1	0.5	1.5	0.215	-0.3	-0.3	-0.6	0.1	62	0
2018	DeAndre Liggins	29	58	724	6	0.467	0.5	0.047	1.1	10.6	5.9	8.4	2.5	1.6	15.6	7.9	-0.2	0.7	0.5	0.034	-3.4	1.2	-2.2	0	62	0
2018	Sean Kilpatrick	28	52	640	11.6	0.507	0.49	0.245	0.8	14.2	7.5	11.3	1	0.7	10.4	24.9	-0.2	0.3	0.1	0.008	-2.5	-3.6	-6.1	-0.7	62	0
2018	Jalen Jones	24	16	181	10.3	0.485	0.382	0.279	7.7	15.7	11.6	3.5	1.4	0.5	8.4	20.9	0	0.2	0.1	0.027	-3.5	-2.9	-6.4	-0.2	62	0
2018	Derrick Jones	20	20	245	10.1	0.48	0.34	0.453	9.6	7.8	8.7	5.1	0.8	4.4	9.9	12.8	0.1	0.2	0.4	0.075	-2.7	0.7	-2	0	62	0
2018	Joe Johnson	36	55	1205	8.1	0.49	0.403	0.125	1.3	14.7	8.1	10.2	0.7	0.5	11.4	15.9	-0.3	1.3	1	0.04	-3.4	-0.4	-3.8	-0.5	62	0
2018	Brice Johnson	23	18	98	18.2	0.486	0.024	0.119	10.4	25.5	17.9	3.4	4.5	5.5	10.2	22.3	0	0.2	0.2	0.082	-4.9	2	-2.8	0	62	0
2018	Mike James	27	36	687	13.9	0.469	0.305	0.262	2	12.2	7	29.4	2	0.8	12	25.1	-0.1	0.3	0.2	0.017	-0.9	-1.8	-2.6	-0.1	62	0
2018	Demetrius Jackson	23	15	80	5.4	0.424	0.389	0.111	7.1	9.8	8.4	15.9	3.1	1.1	34.6	15.8	-0.2	0.1	-0.1	-0.047	-6.4	1	-5.5	-0.1	62	0
2018	Ersan Ilyasova	30	69	1729	14.9	0.558	0.413	0.22	7.6	18	12.9	7.9	1.7	1.3	9.7	18.7	2.2	1.9	4	0.112	0.2	-0.1	0.1	0.9	62	0
2018	Rodney Hood	25	60	1616	14.3	0.546	0.443	0.172	1.6	9.9	5.8	9.7	1.4	0.6	8	24.3	1.2	1.5	2.7	0.081	0.2	-2.2	-2	0	62	0
2018	George Hill	31	67	1812	13.3	0.58	0.4	0.273	2.6	8.9	5.7	15	1.7	1.3	13.3	16.3	2.3	0.9	3.2	0.085	0.3	-0.9	-0.6	0.6	62	0
2018	Willy Hernangomez	23	48	495	21.2	0.604	0.073	0.549	13.3	27.2	20.2	10.5	1.8	2.7	14.7	21	1.1	0.7	1.8	0.174	0.1	0.8	0.9	0.4	62	0
2018	Nigel Hayes	23	9	122	6.4	0.393	0.485	0.091	3.6	17.5	10.3	6.7	0.8	2.3	5.5	13.3	-0.2	0.1	-0.1	-0.034	-5.1	-1.3	-6.4	-0.1	62	0
2018	Tobias Harris	25	80	2668	17.1	0.565	0.364	0.177	2.4	15.7	9	11.8	1.3	1.1	7.4	23.3	4.2	2.5	6.7	0.12	1.5	-0.8	0.7	1.8	62	0
2018	Devin Harris	34	71	1340	13	0.563	0.5	0.374	1	9.8	5.3	16.9	1.8	0.8	12.6	20.2	1.6	0.9	2.5	0.089	-0.1	-1.9	-2	0	62	0
2018	Blake Griffin	28	58	1970	19.6	0.544	0.323	0.331	4.1	19.8	12	28.1	1	0.8	12.6	28.9	3.2	1.8	4.9	0.12	2.9	-0.1	2.8	2.4	62	0
2018	Channing Frye	34	53	695	13.1	0.599	0.542	0.09	1.9	19.4	10.8	7.9	1.3	1.6	8.7	15.2	0.9	0.6	1.5	0.101	-0.7	-1	-1.7	0.1	62	0
2018	Kay Felder	22	16	140	3.6	0.379	0.271	0.171	2.3	12	6.9	22	1	0.6	17.5	28.4	-0.6	0.1	-0.5	-0.175	-8.6	-3.8	-12.4	-0.4	62	0
2018	James Ennis	27	72	1604	11.6	0.588	0.398	0.302	5.1	11	8	6.6	1.5	1	11.4	13.7	2	1.1	3.1	0.092	-0.6	-0.5	-1.1	0.4	62	0
2018	Jarell Eddie	26	3	9	-1.9	0	1	0	0	12	6.1	0	5.6	0	0	9.8	0	0	0	-0.142	-10	1.6	-8.4	0	62	0
2018	Larry Drew	27	10	70	2.9	0.354	0.375	0	4.8	0	2.3	18.5	0	0	11.1	16.6	-0.1	0	-0.1	-0.061	-5.4	-5.3	-10.7	-0.2	62	0
2018	Dante Cunningham	30	73	1562	10	0.539	0.462	0.143	5.5	14.9	10.3	4.3	1.2	1.5	7.9	11.6	1.1	1.3	2.4	0.074	-1.4	0.1	-1.4	0.2	62	0
2018	Jae Crowder	27	80	2090	10.4	0.525	0.508	0.221	3.2	11.5	7.4	6.9	1.5	0.9	9.1	17.3	1	1.6	2.6	0.06	-0.8	-0.9	-1.7	0.1	62	0
2018	Antonius Cleveland	23	17	123	4.5	0.486	0.19	0.286	2.7	10.2	6.3	2.2	2.8	3.6	22.8	11.1	-0.2	0.2	0	-0.006	-6.7	2.2	-4.5	-0.1	62	0
2018	Jordan Clarkson	25	81	1888	16.4	0.542	0.333	0.199	3.3	9.1	6.2	19.3	1.5	0.3	10.9	26.5	1.9	1.2	3	0.077	0.8	-2.7	-1.9	0.1	62	0
2018	Isaiah Canaan	26	20	422	13.5	0.539	0.482	0.372	1.5	10	5.7	26.7	1.8	0.2	15.4	18.9	0.5	0.1	0.6	0.072	0.1	-2.5	-2.4	0	62	0
2018	Tony Bradley	20	9	29	9.5	0.337	0.091	0.182	15.8	27.1	21.5	5	0	0	0	18.4	0	0	0	0.033	-6.6	-3	-9.6	-0.1	42	0
2018	Alec Burks	26	64	1059	13.1	0.527	0.343	0.3	2.1	18.4	10.3	10	1.8	0.6	11.4	22.5	0.2	1.6	1.9	0.084	-2.5	-0.3	-2.8	-0.2	42	0
2018	Dante Exum	22	14	235	16.7	0.566	0.207	0.356	2	10.5	6.3	29.7	1.7	1.1	16.6	23.1	0.3	0.3	0.7	0.133	-0.5	-0.7	-1.2	0	42	0
2018	Derrick Favors	26	77	2153	18.8	0.593	0.09	0.306	10.6	18.5	14.6	7.8	1.3	3.2	9.9	18.5	4.5	3.5	8	0.179	0.5	2.2	2.7	2.5	42	0
2018	Rudy Gobert	25	56	1816	20.7	0.657	0	0.673	10.4	27	18.8	6.9	1.2	6	15.7	16.9	4.2	3.9	8.1	0.214	-0.3	4.6	4.3	2.9	42	0
2018	Joe Ingles	30	82	2578	14.4	0.623	0.646	0.116	1.1	13.9	7.6	22.9	1.8	0.7	17.4	15.9	4	3.6	7.6	0.141	2.1	1	3.1	3.3	42	0
2018	Jonas Jerebko	30	74	1134	13.2	0.586	0.46	0.167	5.4	19.1	12.3	5.7	1.1	0.9	6.9	15.6	1.8	1.6	3.4	0.144	-0.3	-0.3	-0.6	0.4	42	0
2018	Erik McCree	24	4	8	-8.9	0	0.5	0	0	14	7.1	0	6.3	0	33.3	16.9	-0.1	0	-0.1	-0.334	-17.2	2.5	-14.7	0	42	0
2018	Donovan Mitchell	21	79	2638	16.7	0.541	0.404	0.218	2.3	10.4	6.4	19.4	2.2	0.9	12.6	29.1	1.4	3.8	5.2	0.095	1.3	-0.2	1.1	2.1	42	0
2018	Naz Mitrou-Long	24	1	1	133.8	1.5	1	0	0	0	0	0	0	0	0	45	0.1	0	0.1	2.712	68.6	-14.2	54.4	0	42	0
2018	Raul Neto	25	41	498	11.9	0.55	0.311	0.232	1.6	9.5	5.6	23	1.3	0.7	17.8	18.3	0.3	0.6	0.9	0.086	-2.1	-1.1	-3.2	-0.1	42	0
2018	Georges Niang	24	9	32	9.2	0.379	0.364	0.182	10.8	21.1	16	14	3.1	0	20.2	20.9	-0.1	0.1	0	-0.029	-5.5	1.4	-4	0	42	0
2018	Royce O'Neale	24	69	1150	10.8	0.54	0.415	0.268	2.5	20.6	11.7	12	1.6	1.2	14.8	14.6	0.5	1.8	2.4	0.099	-2.4	1.7	-0.6	0.4	42	0
2018	Ricky Rubio	27	77	2254	15.4	0.537	0.33	0.307	2.2	15.3	8.8	28.4	2.7	0.4	18.1	22.9	1.5	3.8	5.3	0.112	0.1	1.6	1.7	2.1	42	0
2018	Thabo Sefolosha	33	38	806	15.8	0.591	0.35	0.225	4.1	18.4	11.3	6.3	3.2	1.3	10.2	16.4	1	1.6	2.6	0.156	-0.3	2.3	1.9	0.8	42	0
2018	David Stockton	26	3	9	33.9	1.05	1	1.333	0	0	0	0	0	0	17.4	28.8	0.1	0	0.1	0.459	14.8	-8.1	6.7	0	42	0
2018	Ekpe Udoh	30	63	810	15.2	0.56	0.008	0.467	9.6	11.4	10.5	9.1	2.7	7.7	12.1	9.1	1.3	1.8	3.2	0.187	-1.1	6.8	5.7	1.6	42	0
2018	Nate Wolters	26	5	19	-2.9	0.167	0	0	6	5.9	6	7.1	0	0	0	14.2	-0.1	0	-0.1	-0.137	-10.3	-2.1	-12.4	0	42	0
2018	Bradley Beal	24	82	2977	18.4	0.564	0.357	0.249	2.3	11.5	6.9	21	1.6	1.1	11.5	27.6	4.4	2.5	6.9	0.111	2.7	-1	1.7	2.7	19	0
2018	Tim Frazier	27	59	838	11.3	0.475	0.326	0.174	2.4	13.1	7.8	31.1	2.8	0.7	23.5	12.8	0.4	1	1.4	0.08	-2.4	0.3	-2.1	0	19	0
2018	Marcin Gortat	33	82	2075	14.7	0.546	0	0.291	9.9	24	17	10.6	1	2.6	13.5	15.5	2.4	2.4	4.9	0.113	-1.6	1.9	0.3	1.2	19	0
2018	Ian Mahinmi	31	77	1145	12.2	0.601	0.008	0.516	13.4	17.4	15.4	6.6	1.6	3.2	24.7	15.6	0.8	1.4	2.2	0.093	-2.3	1.6	-0.7	0.4	19	0
2018	Chris McCullough	22	19	90	15.8	0.478	0.19	0.333	8.8	22.6	15.7	7.1	0	4.9	4	24.6	0.1	0.1	0.2	0.081	-3.8	-1.9	-5.7	-0.1	19	0
2018	Jodie Meeks	30	77	1119	12.4	0.548	0.534	0.298	1.5	11.2	6.4	9.1	1.3	0.3	7.7	19	1.3	0.8	2	0.087	-0.4	-2.5	-2.8	-0.2	19	0
2018	Markieff Morris	28	73	1968	13.2	0.566	0.301	0.186	4.3	19.2	11.8	11	1.4	1.7	14.6	19.5	1.2	2.1	3.3	0.08	-1	0.5	-0.5	0.7	19	0
2018	Kelly Oubre	22	81	2231	11.9	0.534	0.467	0.295	3	15.4	9.2	6.4	1.8	1.4	9.2	19.4	1.4	2.3	3.7	0.08	-0.8	-0.4	-1.2	0.4	19	0
2018	Otto Porter	24	77	2432	18.3	0.602	0.354	0.145	4.8	18.1	11.4	10.1	2.4	1.5	7.4	18.4	5	3.1	8.1	0.161	2.4	1.2	3.6	3.4	19	0
2018	Devin Robinson	22	1	13	10.5	0.333	0	0	17.4	26	21.7	0	3.8	0	0	10.2	0	0	0	0.098	-5.7	-2.6	-8.2	0	19	0
2018	Tomas Satoransky	26	73	1643	15.4	0.615	0.263	0.25	5	11.1	8	24.8	1.6	0.8	16.3	13.7	3.7	1.3	5	0.145	1.3	-0.2	1.1	1.3	19	0
2018	Mike Scott	29	76	1406	13.6	0.599	0.311	0.145	4	15.8	9.9	9.1	0.8	0.6	12.4	20	1.4	1	2.5	0.085	-0.5	-1.8	-2.3	-0.1	19	0
2018	Jason Smith	31	33	285	8.8	0.455	0.278	0.183	7.2	13.9	10.5	7.4	0.5	4	11.4	21.7	-0.2	0.3	0	0.003	-4.8	-1.1	-6	-0.3	19	0
2018	John Wall	27	41	1410	19.1	0.515	0.25	0.361	1.8	10.2	6	44.5	2	2.8	17	29.1	1.2	1.5	2.7	0.092	1.6	0	1.5	1.2	19	0
2019	Trae Young	20	81	2503	17	0.539	0.384	0.33	2.6	10.2	6.3	40.5	1.3	0.5	17.6	28.4	2.5	0.7	3.3	0.062	1.8	-2.8	-1.1	0.6	38	0
2019	Taurean Waller-Prince	24	55	1552	11.9	0.575	0.53	0.195	1.5	12.3	6.7	11.1	1.6	1.1	13.4	19.5	0.8	0.7	1.5	0.047	-0.4	-1.5	-1.9	0	38	0
2019	Omari Spellman	21	46	805	12.4	0.516	0.525	0.184	9.2	16.3	12.7	8	1.5	2.7	10.5	14.9	0.6	0.5	1.2	0.07	-1	0	-1	0.2	38	0
2019	Jordan Sibert	26	1	4	29.7	1.5	1	0	0	0	0	0	0	0	0	10.2	0	0	0	0.183	13	-6.7	6.3	0	38	0
2019	Alex Poythress	25	21	305	12.2	0.571	0.284	0.358	9.8	16.6	13.1	7.7	0.6	2.8	12.2	14.2	0.4	0.2	0.5	0.086	-1.6	-0.7	-2.2	0	38	0
2019	Miles Plumlee	30	18	173	18.9	0.654	0	0.625	9.5	14.3	11.8	14.7	1.6	2	14	16.7	0.4	0.1	0.5	0.145	0.2	-0.3	-0.1	0.1	38	0
2019	Alex Len	25	77	1544	17.2	0.575	0.315	0.333	10.5	18.5	14.4	8.6	0.8	3.9	11.5	22.1	2.2	1	3.2	0.1	-0.1	-0.8	-0.9	0.4	38	0
2019	Isaac Humphries	21	5	56	3.4	0.357	0.524	0	7.4	13.4	10.3	0	0.8	0	0	15.2	-0.1	0	-0.1	-0.047	-6.5	-6.3	-12.8	-0.2	38	0
2019	Kevin Huerter	20	75	2048	10.1	0.533	0.537	0.085	3	9.7	6.3	14.5	1.5	1.1	13.8	15.7	0.7	0.7	1.5	0.034	-0.9	-1	-1.9	0.1	38	0
2019	Daniel Hamilton	23	19	204	7.1	0.455	0.383	0.1	5	19.5	12.1	14.5	1.4	0.4	20.3	15.7	-0.2	0.1	-0.1	-0.024	-5	-0.9	-5.8	-0.2	38	0
2019	Dewayne Dedmon	29	64	1609	16	0.602	0.413	0.215	6.7	25	15.7	8.1	2	3.8	12.7	16.7	2.1	1.9	4	0.119	-0.4	1.7	1.3	1.3	38	0
2019	Deyonta Davis	22	9	118	15.6	0.682	0.045	0.455	8.7	23.7	16	5.8	1.2	3.7	10.2	10.1	0.3	0.1	0.4	0.145	-1.7	1	-0.7	0	38	0
2019	John Collins	21	61	1829	21.8	0.627	0.19	0.32	12.3	22.1	17.1	11	0.6	1.8	11.2	23.7	5	1	6	0.158	2.6	-1.2	1.4	1.6	38	0
2019	Vince Carter	42	76	1330	11.8	0.565	0.675	0.141	2.4	13.2	7.7	9.3	1.5	1.8	8.8	16.7	1.2	0.7	1.9	0.07	-0.2	-1.4	-1.6	0.1	38	0
2019	DeAndre' Bembry	24	82	1931	10.8	0.508	0.281	0.221	2.9	16.9	9.7	14.7	2.5	1.8	17.4	17.2	-0.9	1.7	0.9	0.022	-3.3	1.1	-2.2	-0.1	38	0
2019	Kent Bazemore	29	67	1643	11.9	0.507	0.434	0.253	2.3	14.6	8.3	13.5	2.5	2.2	13.6	22	-0.7	1.4	0.7	0.021	-2.2	0	-2.2	-0.1	38	0
2019	Justin Anderson	25	48	463	11.2	0.516	0.49	0.223	5.3	13.9	9.5	6.9	2.2	2.4	11.8	17.2	0.1	0.4	0.4	0.043	-2.6	-0.7	-3.3	-0.1	38	0
2019	Jaylen Adams	22	34	428	7.6	0.474	0.673	0.082	2.6	12.3	7.4	19.8	1.5	1	19.7	13.5	-0.1	0.2	0.1	0.011	-3.1	-1.3	-4.4	-0.3	38	0
2019	Guerschon Yabusele	23	41	251	12.4	0.542	0.364	0.286	9.8	12.8	11.3	8.2	1.5	2.5	14.8	17.5	0.2	0.3	0.5	0.09	-2.1	-0.1	-2.1	0	36	0
2019	Robert Williams	21	32	283	18.8	0.703	0	0.294	10.2	20.4	15.3	3.3	1.5	12.5	14.8	10.3	0.5	0.6	1.2	0.201	-2.4	6.7	4.4	0.5	36	0
2019	Brad Wanamaker	29	36	343	14.3	0.597	0.371	0.267	0.9	11.8	6.4	22.5	1.7	0.5	13.9	17.1	0.6	0.4	1	0.134	-0.8	-1.4	-2.2	0	36	0
2019	Daniel Theis	26	66	908	17	0.624	0.252	0.286	10.2	16.2	13.2	10.5	1.1	4.1	9.9	15.8	2.3	1.3	3.5	0.188	0.8	1.5	2.3	1	36	0
2019	Jayson Tatum	20	79	2455	15.1	0.547	0.3	0.22	3	17.7	10.4	10	1.6	2.1	9.7	22.1	1.6	3.4	5	0.097	-1.4	0.6	-0.8	0.8	36	0
2019	Marcus Smart	24	80	2200	13.1	0.568	0.61	0.228	2.8	8.6	5.7	19.1	3.1	1.1	16.5	14.6	2.2	3.1	5.3	0.116	0.6	1.3	1.8	2.1	36	0
2019	Terry Rozier	24	79	1791	12.9	0.501	0.506	0.14	1.9	16.4	9.1	17.7	1.8	1	8.8	18.6	0.9	2.3	3.2	0.086	-1	0.2	-0.7	0.6	36	0
2019	Semi Ojeleye	24	56	594	8.5	0.531	0.563	0.247	4.3	11.2	7.7	5.1	0.8	0.6	9.8	14.1	0.2	0.5	0.7	0.057	-2.5	-1.7	-4.3	-0.3	36	0
2019	Marcus Morris	29	75	2091	14.2	0.568	0.461	0.205	3.9	19.5	11.7	7.5	1	1.1	9.1	20.9	2.1	2.5	4.5	0.104	-0.4	-1	-1.4	0.3	36	0
2019	Kyrie Irving	26	67	2214	24.3	0.592	0.35	0.197	3.4	12.7	8.1	35	2.2	1.4	11.3	29.6	6.2	2.9	9.1	0.197	6	0.4	6.4	4.7	36	0
2019	R.J. Hunter	25	1	26	21.5	0.612	0.769	0.154	4.1	8.2	6.2	18	1.9	0	0	23	0.1	0	0.1	0.226	7	-3.7	3.4	0	36	0
2019	Al Horford	32	68	1973	20.2	0.605	0.281	0.131	6.5	18.3	12.4	21.2	1.4	3.9	11.8	18.9	4.5	2.9	7.5	0.181	2.1	2.7	4.8	3.4	36	0
2019	Gordon Hayward	28	72	1863	15.6	0.575	0.364	0.294	2.9	15.5	9.2	18.4	1.6	1.1	12.8	19	2.6	2.3	4.9	0.126	0.1	0.4	0.5	1.2	36	0
2019	PJ Dozier	22	6	51	16	0.434	0.381	0.095	12.5	23.1	17.8	13.7	1.9	0	0	18.5	0.1	0.1	0.1	0.125	-0.5	-0.5	-1.1	0	36	0
2019	Jaylen Brown	22	74	1913	13.5	0.547	0.348	0.255	3.6	13.9	8.7	7.7	1.7	1.5	10.1	22.1	0.7	2.4	3	0.076	-1.5	-0.6	-2.1	0	36	0
2019	Aron Baynes	32	51	821	14	0.567	0.274	0.278	11.4	19.8	15.6	9.3	0.7	3.7	13.8	15.2	1.3	1.1	2.4	0.139	-1.2	1.4	0.2	0.5	36	0
2019	Alan Williams	26	5	26	32.9	0.61	0.077	0.308	16.2	60.3	38.4	22.3	1.8	0	6.3	25.5	0.1	0.1	0.2	0.312	3.1	2.7	5.8	0.1	28	0
2019	D'Angelo Russell	22	81	2448	19.4	0.533	0.419	0.135	2.3	11.2	6.8	41.3	1.9	0.6	13.6	31.9	2.4	2.6	5	0.097	3.9	-0.5	3.4	3.3	28	0
2019	Theo Pinson	23	18	211	8.1	0.49	0.63	0.301	2	15.9	9	14.1	1.4	0	17.9	20	-0.2	0.2	0	0.004	-3.7	-1	-4.8	-0.1	28	0
2019	Shabazz Napier	27	56	983	15.3	0.534	0.524	0.317	1.9	8.7	5.3	22.2	2	1.3	11.7	24	1	1	2	0.098	0.5	-1.1	-0.7	0.3	28	0
2019	Dzanan Musa	19	9	39	5.8	0.415	0.455	0.091	2.7	10.7	6.7	8.6	2.4	0	14.9	29	-0.2	0	-0.1	-0.152	-7.6	-2.8	-10.4	-0.1	28	0
2019	Tahjere McCall	24	1	8	9.6	0.581	0.333	0.333	0	13.1	6.6	0	0	0	0	18.1	0	0	0	0.055	-3.8	-5.9	-9.8	0	28	0
2019	Caris LeVert	24	40	1063	14.9	0.509	0.319	0.255	3.5	11.4	7.5	23.2	1.9	1	11.4	24	0.5	1.2	1.7	0.077	-0.3	0.1	-0.2	0.5	28	0
2019	Rodions Kurucs	20	63	1294	11	0.545	0.41	0.205	4.6	15.4	10	6	1.5	1.5	13.6	18.4	0.1	1.5	1.6	0.059	-2.6	0.2	-2.4	-0.1	28	0
2019	Rondae Hollis-Jefferson	24	59	1234	12.5	0.464	0.101	0.376	7.1	19.2	13.2	11.7	1.7	1.7	10.7	21.6	-0.5	1.7	1.2	0.047	-4.3	1.2	-3	-0.3	28	0
